person_id,first_name,last_name,birthdate,school,height,position,team_id,team_name,team_city,team_abbreviation,draft_year,draft_round
461,Popeye,Jones,1970-06-17 00:00:00,Murray State,6-8,Forward,1610612742,Mavericks,Dallas,DAL,1992,2
77192,Rich,Jones,1946-12-27 00:00:00,Memphis,6-8,Forward,1610612751,Nets,New York,NYN,1969,5
77194,Robin,Jones,1954-02-02 00:00:00,St. Louis,6-9,Center,1610612757,Trail Blazers,Portland,POR,Undrafted,Undrafted
2652,Shelton,Jones,1966-04-06 00:00:00,St. John's (NY),6-8,Forward,1610612755,76ers,Philadelphia,PHI,1988,2
77197,Steve,Jones,1942-10-17 00:00:00,Oregon,6-5,Guard,1610612757,Trail Blazers,Portland,POR,Undrafted,Undrafted
1630200,Tre,Jones,2000-01-08 00:00:00,Duke,6-1,Guard,1610612759,Spurs,San Antonio,SAS,2020,2
1626145,Tyus,Jones,1996-05-10 00:00:00,Duke,6-2,Guard,1610612764,Wizards,Washington,WAS,2015,1
77198,Wali,Jones,1942-02-14 00:00:00,Villanova,6-2,Guard,1610612755,76ers,Philadelphia,PHI,1964,3
77201,Wil,Jones,1947-02-27 00:00:00,Albany State (GA),6-8,Forward,1610612754,Pacers,Indiana,IND,1969,5
77203,Willie,Jones,1959-09-01 00:00:00,Vanderbilt,6-8,Forward,1610612746,Clippers,San Diego,SDC,1982,3
203103,Perry,Jones III,1991-09-24 00:00:00,Baylor,6-11,Forward,1610612760,Thunder,Oklahoma City,OKC,2012,1
1627884,Derrick,Jones Jr.,1997-02-15 00:00:00,UNLV,6-6,Forward,1610612741,Bulls,Chicago,CHI,Undrafted,Undrafted
201599,DeAndre,Jordan,1988-07-21 00:00:00,Texas A&M,6-11,Center,1610612743,Nuggets,Denver,DEN,2008,2
77205,Eddie,Jordan,1955-01-29 00:00:00,Rutgers,6-1,Guard,1610612751,Nets,New Jersey,NJN,1977,2
202366,Jerome,Jordan,1986-09-29 00:00:00,Tulsa,7-0,Center,1610612751,Nets,Brooklyn,BKN,2010,2
893,Michael,Jordan,1963-02-17 00:00:00,North Carolina,6-6,Guard,1610612741,Bulls,Chicago,CHI,1984,1
77208,Thomas,Jordan,1968-05-23 00:00:00,Oklahoma State,6-10,Forward,1610612755,76ers,Philadelphia,PHI,Undrafted,Undrafted
77211,Johnny,Jorgensen,1921-12-28 00:00:00,DePaul,6-2,Guard,1610612747,Lakers,Minneapolis,MNL,Undrafted,Undrafted
77212,Noble,Jorgensen,1925-05-18 00:00:00,Iowa,6-9,Center,1610612755,Nationals,Syracuse,PHI,Undrafted,Undrafted
202709,Cory,Joseph,1991-08-20 00:00:00,Texas,6-3,Guard,1610612765,Pistons,Detroit,DET,2011,1
203126,Kris,Joseph,1988-12-17 00:00:00,Syracuse,6-7,Forward,1610612738,Celtics,Boston,BOS,2012,2
77214,Yvon,Joseph,1957-10-31 00:00:00,Georgia Tech,6-11,Forward,1610612751,Nets,New Jersey,NJN,1985,2
1631107,Nikola,Jovic,2003-06-09 00:00:00,                                   ,6-10,Forward,1610612748,Heat,Miami,MIA,2022,1
1630548,Johnny,Juzang,2001-03-17 00:00:00,UCLA,6-6,Guard,1610612762,Jazz,Utah,UTA,Undrafted,Undrafted
77218,George,Kaftan,1928-02-22 00:00:00,Holy Cross,6-3,Forward,1610612752,Knicks,New York,NYK,1949,2
77219,Ed,Kalafat,1932-10-13 00:00:00,Minnesota,6-6,Center,1610612747,Lakers,Minneapolis,MNL,1954,1
2549,Chris,Kaman,1982-04-28 00:00:00,Central Michigan,7-0,Center,1610612746,Clippers,Los Angeles,LAC,2003,1
1626163,Frank,Kaminsky,1993-04-04 00:00:00,Wisconsin,7-0,Forward-Center,1610612745,Rockets,Houston,HOU,2015,1
77221,Ralph,Kaplowitz,1919-05-18 00:00:00,New York University,6-2,Guard,1610612744,Warriors,Philadelphia,PHW,Undrafted,Undrafted
203508,Sergey,Karasev,1993-10-26 00:00:00,Zenit Saint Petersburg,6-7,Guard-Forward,1610612751,Nets,Brooklyn,BKN,2013,1
201207,Coby,Karl,1983-06-08 00:00:00,Boise State,6-5,Guard,1610612747,Lakers,Los Angeles,LAL,Undrafted,Undrafted
77223,George,Karl,1951-05-12 00:00:00,North Carolina,6-2,Guard,1610612759,Spurs,San Antonio,SAS,1973,4
2435,Mario,Kasun,1980-04-05 00:00:00,Skyliners Frankfurt,7-1,Center,1610612753,Magic,Orlando,ORL,2002,2
77227,Bob,Kauffman,1946-07-13 00:00:00,Guilford,6-8,Forward,1610612746,Braves,Buffalo,BUF,1968,1
201619,Sasha,Kaun,1985-05-08 00:00:00,Kansas,6-11,Center,1610612739,Cavaliers,Cleveland,CLE,2008,2
77230,Michael,Kearns,1929-06-18 00:00:00,Princeton,6-2,Guard,1610612744,Warriors,Philadelphia,PHW,1951,5
77231,Tommy,Kearns,1936-10-06 00:00:00,North Carolina,5-11,Guard,1610612755,Nationals,Syracuse,PHI,1958,4
228,Adam,Keefe,1970-02-22 00:00:00,Stanford,6-9,Forward,1610612762,Jazz,Utah,UTA,1992,1
77233,Harold,Keeling,1963-09-18 00:00:00,Santa Clara,6-4,Guard,1610612742,Mavericks,Dallas,DAL,1985,3
1631211,Trevor,Keels,2003-08-26 00:00:00,Duke,6-4,Guard,1610612752,Knicks,New York,NYK,2022,2
77235,Rich,Kelley,1953-03-23 00:00:00,Stanford,7-0,Center,1610612762,Jazz,Utah,UTA,1975,1
77236,Clark,Kellogg,1961-07-02 00:00:00,Ohio State,6-7,Forward,1610612754,Pacers,Indiana,IND,1982,1
77237,Gerard,Kelly,1918-06-14 00:00:00,Marshall,6-2,Forward,1610612738,Celtics,Boston,BOS,Undrafted,Undrafted
203527,Ryan,Kelly,1991-04-09 00:00:00,Duke,6-11,Forward,1610612747,Lakers,Los Angeles,LAL,2013,2
77239,Greg,Kelser,1957-09-17 00:00:00,Michigan State,6-7,Forward,1610612760,SuperSonics,Seattle,SEA,1979,1
77240,Ben,Kelso,1949-04-11 00:00:00,Central Michigan,6-3,Guard,1610612765,Pistons,Detroit,DET,1973,8
431,Shawn,Kemp,1969-11-26 00:00:00,Concord HS (IN),6-10,Forward,1610612760,SuperSonics,Seattle,SEA,1989,1
77242,Frank,Kendrick,1950-09-11 00:00:00,Purdue,6-6,Forward,1610612744,Warriors,Golden State,GOS,1974,3
1628379,Luke,Kennard,1996-06-24 00:00:00,Duke,6-5,Guard,1610612763,Grizzlies,Memphis,MEM,2017,1
202810,D.J.,Kennedy,1989-11-05 00:00:00,St. John's (NY),6-5,Guard-Forward,1610612739,Cavaliers,Cleveland,CLE,Undrafted,Undrafted
77244,Joe,Kennedy,1947-01-12 00:00:00,Duke,6-6,Forward,1610612760,SuperSonics,Seattle,SEA,1968,10
77245,William,Kennedy,1938-05-17 00:00:00,Temple,5-11,Guard,1610612744,Warriors,Philadelphia,PHW,1960,2
1801,Jonathan,Kerner,1974-06-06 00:00:00,East Carolina,6-11,Center,1610612753,Magic,Orlando,ORL,Undrafted,Undrafted
77248,Johnny,Kerr,1932-08-17 00:00:00,Illinois,6-9,Center,1610612755,76ers,Philadelphia,PHI,1954,1
77249,Jack,Kerris,1925-01-30 00:00:00,Loyola-Chicago,6-6,Forward,1610612765,Pistons,Ft. Wayne Zollner,FTW,1949,1
77251,Alec,Kessler,1967-01-13 00:00:00,Georgia,6-11,Forward,1610612748,Heat,Miami,MIA,1990,1
1631117,Walker,Kessler,2001-07-26 00:00:00,Auburn,7-0,Center,1610612762,Jazz,Utah,UTA,2022,1
705,Randolph,Keys,1966-04-19 00:00:00,Southern Mississippi,6-7,Forward,1610612739,Cavaliers,Cleveland,CLE,1988,1
467,Jason,Kidd,1973-03-23 00:00:00,California,6-4,Guard,1610612751,Nets,New Jersey,NJN,1994,1
77254,Warren,Kidd,1970-09-09 00:00:00,Middle Tennessee State,6-9,Forward,1610612755,76ers,Philadelphia,PHI,Undrafted,Undrafted
203077,Michael,Kidd-Gilchrist,1993-09-26 00:00:00,Kentucky,6-6,Forward,1610612766,Hornets,Charlotte,CHA,2012,1
77255,Irv,Kiffin,1951-08-08 00:00:00,Oklahoma Baptist,6-9,Forward,1610612759,Spurs,San Antonio,SAS,Undrafted,Undrafted
77256,Jack,Kiley,1929-01-05 00:00:00,Syracuse,6-1,Guard,1610612765,Pistons,Ft. Wayne Zollner,FTW,1951,2
77258,Carl,Kilpatrick,1956-05-16 00:00:00,Louisiana-Monroe,6-10,Center,1610612762,Jazz,Utah,UTA,1978,8
203930,Sean,Kilpatrick,1990-01-06 00:00:00,Cincinnati,6-4,Guard,1610612751,Nets,Brooklyn,BKN,Undrafted,Undrafted
77259,Toby,Kimball,1942-09-07 00:00:00,Connecticut,6-6,Forward,1610612745,Rockets,San Diego,SDR,1965,3
77260,Bo,Kimble,1966-04-09 00:00:00,Loyola-Marymount,6-4,Guard,1610612746,Clippers,Los Angeles,LAC,1990,1
77261,Stan,Kimbrough,1966-04-24 00:00:00,Xavier,5-11,Forward,1610612765,Pistons,Detroit,DET,Undrafted,Undrafted
77262,Chad,Kinch,1958-05-22 00:00:00,North Carolina-Charlotte,6-4,Guard,1610612739,Cavaliers,Cleveland,CLE,1980,1
77263,Albert,King,1959-12-17 00:00:00,Maryland,6-6,Forward,1610612751,Nets,New Jersey,NJN,1981,1
77264,Bernard,King,1956-12-04 00:00:00,Tennessee,6-7,Forward,1610612764,Bullets,Washington,WAS,1977,1
701,Frankie,King,1972-06-06 00:00:00,Western Carolina,6-1,Guard,1610612755,76ers,Philadelphia,PHI,1995,2
77268,George,King,1928-08-16 00:00:00,University of Charleston,6-0,Guard,1610612755,Nationals,Syracuse,PHI,1950,8
77270,Jim,King,1941-02-07 00:00:00,Tulsa,6-2,Guard,1610612747,Lakers,Los Angeles,LAL,1963,2
728,Jimmy,King,1973-08-09 00:00:00,Michigan,6-5,Guard,1610612761,Raptors,Toronto,TOR,1995,2
1629663,Louis,King,1999-04-06 00:00:00,Oregon,6-7,Forward,1610612755,76ers,Philadelphia,PHI,Undrafted,Undrafted
77272,Maury,King,1935-03-12 00:00:00,Kansas,6-2,Guard,1610612764,Zephyrs,Chicago,CHZ,1957,6
77273,Reggie,King,1957-02-14 00:00:00,Alabama,6-6,Forward,1610612758,Kings,Kansas City,KCK,1979,1
1101,Rich,King,1969-04-04 00:00:00,Nebraska,7-2,Center,1610612760,SuperSonics,Seattle,SEA,1991,1
351,Stacey,King,1967-01-29 00:00:00,Oklahoma,6-11,Forward-Center,1610612741,Bulls,Chicago,CHI,1989,1
200814,Tarence,Kinsey,1984-03-21 00:00:00,South Carolina,6-6,Guard,1610612763,Grizzlies,Memphis,MEM,Undrafted,Undrafted
1630557,Corey,Kispert,1999-03-03 00:00:00,Gonzaga,6-6,Forward,1610612764,Wizards,Washington,WAS,2021,1
77279,Doug,Kistler,1938-03-21 00:00:00,Duke,6-9,Forward,1610612752,Knicks,New York,NYK,1961,3
1123,Greg,Kite,1961-08-05 00:00:00,Brigham Young,6-11,Center,1610612753,Magic,Orlando,ORL,1983,1
1628467,Maxi,Kleber,1992-01-29 00:00:00,Bayern Munich,6-10,Forward,1610612742,Mavericks,Dallas,DAL,Undrafted,Undrafted
101132,Linas,Kleiza,1985-01-03 00:00:00,Missouri,6-8,Forward,1610612743,Nuggets,Denver,DEN,2005,1
77283,Leo,Klier,1923-05-21 00:00:00,Notre Dame,6-2,Guard,1610612765,Pistons,Ft. Wayne Zollner,FTW,Undrafted,Undrafted
77285,Duane,Klueh,1926-01-06 00:00:00,Indiana State,6-3,Guard,1610612765,Pistons,Ft. Wayne Zollner,FTW,1949,8
77287,Bob,Knight,1905-04-14 00:00:00,Weaver HS (CT),6-2,Guard-Forward,1610612752,Knicks,New York,NYK,Undrafted,Undrafted
77289,Toby,Knight,1955-05-03 00:00:00,Notre Dame,6-9,Forward,1610612752,Knicks,New York,NYK,1977,2
969,Travis,Knight,1974-09-13 00:00:00,Connecticut,7-0,Center,1610612747,Lakers,Los Angeles,LAL,1996,1
77291,Lee,Knorek,1921-07-15 00:00:00,Detroit,6-7,Center,1610612752,Knicks,New York,NYK,Undrafted,Undrafted
77293,Rod,Knowles,1946-02-27 00:00:00,Davidson,6-9,Center,1610612756,Suns,Phoenix,PHX,1968,6
1628995,Kevin,Knox II,1999-08-11 00:00:00,Kentucky,6-7,Forward,1610612757,Trail Blazers,Portland,POR,2018,1
77294,Bart,Kofoed,1964-03-24 00:00:00,Nebraska-Kearney,6-4,Forward,1610612762,Jazz,Utah,UTA,1987,5
77295,Don,Kojis,1939-07-15 00:00:00,Marquette,6-3,Forward,1610612745,Rockets,San Diego,SDR,1961,2
1631132,Christian,Koloko,2000-06-20 00:00:00,Arizona,7-0,Center,1610612761,Raptors,Toronto,TOR,2022,2
402,Jon,Koncak,1963-05-17 00:00:00,Southern Methodist,7-0,Center,1610612737,Hawks,Atlanta,ATL,1985,1
1629723,John,Konchar,1996-03-22 00:00:00,Indiana-Purdue Fort Wayne,6-5,Guard,1610612763,Grizzlies,Memphis,MEM,Undrafted,Undrafted
77299,Bud,Koper,1942-08-09 00:00:00,Oklahoma City,6-6,Guard,1610612744,Warriors,San Francisco,SFW,1964,2
77300,Joe,Kopicki,1960-06-12 00:00:00,Detroit,6-9,Forward,1610612764,Bullets,Washington,WAS,1982,3
1627788,Furkan,Korkmaz,1997-07-24 00:00:00,Anadolu Efes,6-7,Guard-Forward,1610612755,76ers,Philadelphia,PHI,2016,1
77301,Frank,Kornet,1967-01-27 00:00:00,Vanderbilt,6-9,Forward,1610612749,Bucks,Milwaukee,MIL,1989,2
101117,Yaroslav,Korolev,1987-05-07 00:00:00,CSKA Moscow,6-9,Forward,1610612746,Clippers,Los Angeles,LAC,2005,1
77302,Len,Kosmalski,1951-11-29 00:00:00,Tennessee,6-11,Center,1610612758,Kings,Kansas City,KCK,1974,2
77305,Tom,Kozelko,1951-07-01 00:00:00,Toledo,6-8,Forward,1610612764,Bullets,Washington,WAS,1973,3
77306,Arvid,Kramer,1956-10-02 00:00:00,Augustana (SD),6-9,Center,1610612743,Nuggets,Denver,DEN,1979,3
77307,Barry,Kramer,1942-11-10 00:00:00,New York University,6-4,Forward,1610612744,Warriors,San Francisco,SFW,1964,1
77308,Joel,Kramer,1955-11-30 00:00:00,San Diego State,6-7,Forward,1610612756,Suns,Phoenix,PHX,1978,3
77311,Jim,Krebs,1935-09-08 00:00:00,Southern Methodist,6-8,Center,1610612747,Lakers,Los Angeles,LAL,1957,1
1630249,Vit,Krejci,2000-06-19 00:00:00,Zaragoza,6-8,Guard,1610612737,Hawks,Atlanta,ATL,2020,2
77312,Wayne,Kreklow,1957-01-04 00:00:00,Drake,6-4,Guard,1610612738,Celtics,Boston,BOS,1979,3
77313,Tom,Kron,1943-02-28 00:00:00,Kentucky,6-5,Guard,1610612760,SuperSonics,Seattle,SEA,1966,3
2420,Nenad,Krstic,1983-07-25 00:00:00,Partizan,7-0,Center,1610612751,Nets,New Jersey,NJN,2002,1
77316,Steve,Kuberski,1947-11-06 00:00:00,Bradley,6-8,Forward,1610612738,Celtics,Boston,BOS,1969,4
77320,John,Kuester,1955-02-06 00:00:00,North Carolina,6-2,Guard,1610612758,Kings,Kansas City,KCK,1977,3
77322,Ray,Kuka,1922-02-17 00:00:00,Notre Dame,6-3,Forward,1610612752,Knicks,New York,NYK,Undrafted,Undrafted
389,Toni,Kukoc,1968-09-18 00:00:00,Benetton Treviso,6-11,Forward,1610612741,Bulls,Chicago,CHI,1990,2
1629083,Arnoldas,Kulboka,1998-01-04 00:00:00,                                   ,6-10,Forward,1610612766,Hornets,Charlotte,CHA,2018,2
77323,Kevin,Kunnert,1951-11-11 00:00:00,Iowa,7-0,Center,1610612745,Rockets,Houston,HOU,1973,1
77324,Mitch,Kupchak,1954-05-24 00:00:00,North Carolina,6-9,Forward,1610612764,Bullets,Washington,WAS,1976,1
77325,Charles,Kupec,1953-01-16 00:00:00,Michigan,6-6,Center,1610612747,Lakers,Los Angeles,LAL,1975,4
201633,Rob,Kurz,1985-03-05 00:00:00,Notre Dame,6-9,Forward,1610612744,Warriors,Golden State,GSW,Undrafted,Undrafted
1628398,Kyle,Kuzma,1995-07-24 00:00:00,Utah,6-9,Forward,1610612764,Wizards,Washington,WAS,2017,1
203136,Ognjen,Kuzmic,1990-05-16 00:00:00,Malaga,7-0,Center,1610612744,Warriors,Golden State,GSW,2012,2
1711,Raef,LaFrentz,1976-05-29 00:00:00,Kansas,6-11,Center-Forward,1610612743,Nuggets,Denver,DEN,1998,1
77328,Tom,LaGarde,1955-02-10 00:00:00,North Carolina,6-10,Center,1610612742,Mavericks,Dallas,DAL,1977,1
1631222,Jake,LaRavia,2001-11-03 00:00:00,Wake Forest,6-7,Forward,1610612763,Grizzlies,Memphis,MEM,2022,1
77340,Rudy,LaRusso,1937-11-11 00:00:00,Dartmouth,6-8,Forward,1610612747,Lakers,Los Angeles,LAL,1959,2
203897,Zach,LaVine,1995-03-10 00:00:00,UCLA,6-5,Guard,1610612741,Bulls,Chicago,CHI,2014,1
1627746,Skal,Labissiere,1996-03-18 00:00:00,Kentucky,6-10,Forward-Center,1610612758,Kings,Sacramento,SAC,2016,1
363,Christian,Laettner,1969-08-17 00:00:00,Duke,6-11,Forward-Center,1610612750,Timberwolves,Minnesota,MIN,1992,1
201802,Oliver,Lafayette,1984-05-06 00:00:00,Houston,6-2,Guard,1610612738,Celtics,Boston,BOS,Undrafted,Undrafted
1630237,Anthony,Lamb,1998-01-20 00:00:00,Vermont,6-6,Forward,1610612744,Warriors,Golden State,GSW,Undrafted,Undrafted
203117,Doron,Lamb,1991-11-06 00:00:00,Kentucky,6-4,Guard,1610612753,Magic,Orlando,ORL,2012,2
203087,Jeremy,Lamb,1992-05-30 00:00:00,Connecticut,6-5,Guard-Forward,1610612758,Kings,Sacramento,SAC,2012,1
77331,John,Lambert,1953-01-14 00:00:00,Southern California,6-10,Center,1610612739,Cavaliers,Cleveland,CLE,1975,1
77332,Jeff,Lamp,1959-03-09 00:00:00,Virginia,6-6,Guard,1610612757,Trail Blazers,Portland,POR,1981,1
2573,Maciej,Lampe,1985-02-05 00:00:00,Real Madrid,6-11,Forward,1610612756,Suns,Phoenix,PHX,2003,2
77333,Jim,Lampley,1960-07-02 00:00:00,Arkansas-Little Rock,6-10,Forward,1610612755,76ers,Philadelphia,PHI,1983,5
1629111,Jock,Landale,1995-10-25 00:00:00,St. Mary's,6-11,Center,1610612756,Suns,Phoenix,PHX,Undrafted,Undrafted
201171,Carl,Landry,1983-09-19 00:00:00,Purdue,6-9,Forward,1610612758,Kings,Sacramento,SAC,2007,2
77334,Mark,Landsberger,1955-05-21 00:00:00,Arizona State,6-8,Forward,1610612747,Lakers,Los Angeles,LAL,1977,2
457,Andrew,Lang,1966-06-28 00:00:00,Arkansas,6-11,Center,1610612756,Suns,Phoenix,PHX,1988,2
1629641,Romeo,Langford,1999-10-25 00:00:00,Indiana,6-5,Guard-Forward,1610612759,Spurs,San Antonio,SAS,2019,1
77338,Stu,Lantz,1946-07-13 00:00:00,Nebraska,6-3,Guard,1610612745,Rockets,Houston,HOU,1968,3
77339,York,Larese,1938-07-18 00:00:00,North Carolina,6-4,Guard,1610612744,Warriors,Philadelphia,PHW,1961,2
203499,Shane,Larkin,1992-10-02 00:00:00,Miami,5-11,Guard,1610612751,Nets,Brooklyn,BKN,2013,1
77341,John,Laskowski,1953-06-07 00:00:00,Indiana,6-6,Guard,1610612741,Bulls,Chicago,CHI,1975,2
201186,Stephane,Lasme,1982-12-17 00:00:00,Massachusetts,6-8,Forward,1610612748,Heat,Miami,MIA,2007,2
968,Priest,Lauderdale,1973-08-31 00:00:00,Peristeri,7-4,Center,1610612743,Nuggets,Denver,DEN,1996,1
77344,Rich,Laurel,1954-07-11 00:00:00,Hofstra,6-6,Guard,1610612749,Bucks,Milwaukee,MIL,1977,1
203530,Joffrey,Lauvergne,1991-09-30 00:00:00,Khimki,6-11,Center,1610612743,Nuggets,Denver,DEN,2013,2
77346,Tony,Lavelli,1926-07-11 00:00:00,Yale,6-3,Forward,1610612738,Celtics,Boston,BOS,1949,1
201151,Acie,Law,1985-01-25 00:00:00,Texas A&M,6-3,Guard,1610612737,Hawks,Atlanta,ATL,2007,1
1629724,Vic,Law,1995-12-19 00:00:00,Northwestern,6-7,Forward,1610612753,Magic,Orlando,ORL,Undrafted,Undrafted
202371,Gani,Lawal,1988-11-07 00:00:00,Georgia Tech,6-9,Forward,1610612756,Suns,Phoenix,PHX,2010,2
77348,Ed,Lawrence,1952-12-08 00:00:00,McNeese State,6-11,Center,1610612765,Pistons,Detroit,DET,1976,5
1630639,A.J.,Lawson,2000-07-15 00:00:00,South Carolina,6-6,Guard,1610612742,Mavericks,Dallas,DAL,Undrafted,Undrafted
1535,Jason,Lawson,1974-09-02 00:00:00,Villanova,6-11,Center,1610612753,Magic,Orlando,ORL,1997,2
201951,Ty,Lawson,1987-11-03 00:00:00,North Carolina,5-11,Guard,1610612743,Nuggets,Denver,DEN,2009,1
1627774,Jake,Layman,1994-03-07 00:00:00,Maryland,6-8,Forward,1610612750,Timberwolves,Minnesota,MIN,2016,2
77350,Dennis,Layton,1948-12-24 00:00:00,Southern California,6-1,Guard,1610612756,Suns,Phoenix,PHX,1971,3
1627747,Caris,LeVert,1994-08-25 00:00:00,Michigan,6-6,Guard,1610612739,Cavaliers,Cleveland,CLE,2016,1
1628388,T.J.,Leaf,1997-04-30 00:00:00,UCLA,6-10,Forward,1610612754,Pacers,Indiana,IND,2017,1
77351,Emanuel,Leaks,1945-11-27 00:00:00,Niagara,6-8,Center,1610612755,76ers,Philadelphia,PHI,1968,2
77352,Hal,Lear,1935-01-31 00:00:00,Temple,5-11,Guard,1610612744,Warriors,Philadelphia,PHW,1956,1
77353,Allen,Leavell,1957-05-27 00:00:00,Oklahoma City,6-1,Guard,1610612745,Rockets,Houston,HOU,1979,5
287,Eric,Leckner,1966-05-27 00:00:00,Wyoming,6-11,Center,1610612762,Jazz,Utah,UTA,1988,1
203495,Ricky,Ledo,1992-09-10 00:00:00,Providence,6-7,Guard,1610612742,Mavericks,Dallas,DAL,2013,2
77356,Butch,Lee,1956-12-05 00:00:00,Marquette,6-0,Guard,1610612737,Hawks,Atlanta,ATL,1978,1
77357,Clyde,Lee,1944-03-14 00:00:00,Vanderbilt,6-10,Forward,1610612744,Warriors,Golden State,GOS,1966,1
201584,Courtney,Lee,1985-10-03 00:00:00,Western Kentucky,6-5,Guard,1610612763,Grizzlies,Memphis,MEM,2008,1
1627814,Damion,Lee,1992-10-21 00:00:00,Drexel,6-5,Guard-Forward,1610612756,Suns,Phoenix,PHX,Undrafted,Undrafted
101135,David,Lee,1983-04-29 00:00:00,Florida,6-9,Forward-Center,1610612752,Knicks,New York,NYK,2005,1
77358,Doug,Lee,1964-10-24 00:00:00,Purdue,6-5,Guard,1610612751,Nets,New Jersey,NJN,1987,2
77359,George,Lee,1936-11-23 00:00:00,Michigan,6-4,Forward,1610612765,Pistons,Detroit,DET,1959,4
77360,Greg,Lee,1951-12-12 00:00:00,UCLA,6-3,Guard,1610612757,Trail Blazers,Portland,POR,1974,7
77362,Kurk,Lee,1967-06-03 00:00:00,Towson,6-3,Guard,1610612751,Nets,New Jersey,NJN,Undrafted,Undrafted
77363,Rock,Lee,1955-05-01 00:00:00,San Diego State,6-10,Center,1610612746,Clippers,San Diego,SDC,Undrafted,Undrafted
77364,Ron,Lee,1952-11-02 00:00:00,Oregon,6-3,Guard,1610612756,Suns,Phoenix,PHX,1976,1
77365,Russell,Lee,1950-01-27 00:00:00,Marshall,6-5,Forward,1610612749,Bucks,Milwaukee,MIL,1972,1
1630240,Saben,Lee,1999-06-23 00:00:00,Vanderbilt,6-2,Guard,1610612756,Suns,Phoenix,PHX,2020,2
77369,George,Lehmann,1942-05-01 00:00:00,Campbell,6-0,Guard,1610612737,Hawks,Atlanta,ATL,Undrafted,Undrafted
203458,Alex,Len,1993-06-16 00:00:00,Maryland,7-2,Center,1610612758,Kings,Sacramento,SAC,2013,1
77371,Bob,Leonard,1932-07-17 00:00:00,Indiana,6-3,Guard,1610612747,Lakers,Los Angeles,LAL,1954,2
77370,Gary,Leonard,1967-02-16 00:00:00,Missouri,7-1,Center,1610612750,Timberwolves,Minnesota,MIN,1989,2
202695,Kawhi,Leonard,1991-06-29 00:00:00,San Diego State,6-7,Forward,1610612746,Clippers,LA,LAC,2011,1
203086,Meyers,Leonard,1992-02-27 00:00:00,Illinois,7-0,Forward-Center,1610612749,Bucks,Milwaukee,MIL,2012,1
77372,Jim,Les,1963-08-18 00:00:00,Bradley,5-11,Guard,1610612758,Kings,Sacramento,SAC,1986,3
77373,Ronnie,Lester,1959-01-01 00:00:00,Iowa,6-2,Guard,1610612741,Bulls,Chicago,CHI,1980,1
77374,Clifford,Lett,1965-12-23 00:00:00,Florida,6-3,Guard,1610612759,Spurs,San Antonio,SAS,Undrafted,Undrafted
202720,Jon,Leuer,1989-05-14 00:00:00,Wisconsin,6-10,Forward,1610612763,Grizzlies,Memphis,MEM,2011,2
77375,Andrew,Levane,1920-04-11 00:00:00,St. John's (NY),6-2,Forward,1610612755,Nationals,Syracuse,PHI,Undrafted,Undrafted
77376,Lafayette,Lever,1960-08-18 00:00:00,Arizona State,6-3,Guard,1610612743,Nuggets,Denver,DEN,1982,1
77377,Cliff,Levingston,1961-01-04 00:00:00,Wichita State,6-8,Forward,1610612737,Hawks,Atlanta,ATL,1982,1
77385,Bobby,Lewis,1945-03-20 00:00:00,North Carolina,6-3,Guard,1610612744,Warriors,San Francisco,SFW,1967,4
736,Cedric,Lewis,1969-09-24 00:00:00,Maryland,6-10,Forward,1610612764,Bullets,Washington,WAS,Undrafted,Undrafted
77380,Freddie,Lewis,1943-07-01 00:00:00,Arizona State,6-0,Guard,1610612754,Pacers,Indiana,IND,1966,10
1631171,Justin,Lewis,2002-04-12 00:00:00,Marquette,6-7,Forward,1610612741,Bulls,Chicago,CHI,Undrafted,Undrafted
729,Martin,Lewis,1975-04-28 00:00:00,Seward County CC,6-6,Forward,1610612761,Raptors,Toronto,TOR,1995,2
77383,Ralph,Lewis,1963-03-28 00:00:00,La Salle,6-6,Guard,1610612765,Pistons,Detroit,DET,1985,6
1740,Rashard,Lewis,1979-08-08 00:00:00,Elsik HS (TX),6-10,Forward,1610612760,SuperSonics,Seattle,SEA,1998,2
77384,Reggie,Lewis,1965-11-21 00:00:00,Northeastern,6-7,Guard,1610612738,Celtics,Boston,BOS,1987,1
1630575,Scottie,Lewis,2000-03-12 00:00:00,Florida,6-5,Guard,1610612766,Hornets,Charlotte,CHA,2021,2
77386,Marcus,Liberty,1968-10-27 00:00:00,Illinois,6-8,Forward,1610612743,Nuggets,Denver,DEN,1990,2
77387,Todd,Lichti,1967-01-08 00:00:00,Stanford,6-4,Guard,1610612743,Nuggets,Denver,DEN,1989,1
202732,DeAndre,Liggins,1988-03-31 00:00:00,Kentucky,6-6,Guard,1610612739,Cavaliers,Cleveland,CLE,2011,2
77388,Bill,Ligon,1952-05-19 00:00:00,Vanderbilt,6-4,Guard,1610612765,Pistons,Detroit,DET,1974,10
203081,Damian,Lillard,1990-07-15 00:00:00,Weber State,6-2,Guard,1610612757,Trail Blazers,Portland,POR,2012,1
202391,Jeremy,Lin,1988-08-23 00:00:00,Harvard,6-3,Guard,1610612745,Rockets,Houston,HOU,Undrafted,Undrafted
77389,Steve,Lingenfelter,1958-06-10 00:00:00,South Dakota State,6-9,Forward,1610612764,Bullets,Washington,WAS,1981,2
175,Alton,Lister,1958-10-01 00:00:00,Arizona State,7-0,Center-Forward,1610612749,Bucks,Milwaukee,MIL,1981,1
