person_id,first_name,last_name,birthdate,school,height,position,team_id,team_name,team_city,team_abbreviation,draft_year,draft_round
77302,Len,Kosmalski,1951-11-29,Tennessee,6-11,Center,1610612758,Kings,Kansas City,KCK,1974,2
77305,Tom,Kozelko,1951-07-01,Toledo,6-8,Forward,1610612764,Bullets,Washington,WAS,1973,3
77306,Arvid,Kramer,1956-10-02,Augustana (SD),6-9,Center,1610612743,Nuggets,Denver,DEN,1979,3
77307,Barry,Kramer,1942-11-10,New York University,6-4,Forward,1610612744,Warriors,San Francisco,SFW,1964,1
77308,Joel,Kramer,1955-11-30,San Diego State,6-7,Forward,1610612756,Suns,Phoenix,PHX,1978,3
77311,Jim,Krebs,1935-09-08,Southern Methodist,6-8,Center,1610612747,Lakers,Los Angeles,LAL,1957,1
1630249,Vit,Krejci,2000-06-19,Zaragoza,6-8,Guard,1610612737,Hawks,Atlanta,ATL,2020,2
77312,Wayne,Kreklow,1957-01-04,Drake,6-4,Guard,1610612738,Celtics,Boston,BOS,1979,3
77313,Tom,Kron,1943-02-28,Kentucky,6-5,Guard,1610612760,SuperSonics,Seattle,SEA,1966,3
2420,Nenad,Krstic,1983-07-25,Partizan,7-0,Center,1610612751,Nets,New Jersey,NJN,2002,1
77316,Steve,Kuberski,1947-11-06,Bradley,6-8,Forward,1610612738,Celtics,Boston,BOS,1969,4
77320,John,Kuester,1955-02-06,North Carolina,6-2,Guard,1610612758,Kings,Kansas City,KCK,1977,3
77322,Ray,Kuka,1922-02-17,Notre Dame,6-3,Forward,1610612752,Knicks,New York,NYK,Undrafted,-1
389,Toni,Kukoc,1968-09-18,Benetton Treviso,6-11,Forward,1610612741,Bulls,Chicago,CHI,1990,2
1629083,Arnoldas,Kulboka,1998-01-04,                                   ,6-10,Forward,1610612766,Hornets,Charlotte,CHA,2018,2
77323,Kevin,Kunnert,1951-11-11,Iowa,7-0,Center,1610612745,Rockets,Houston,HOU,1973,1
77324,Mitch,Kupchak,1954-05-24,North Carolina,6-9,Forward,1610612764,Bullets,Washington,WAS,1976,1
77325,Charles,Kupec,1953-01-16,Michigan,6-6,Center,1610612747,Lakers,Los Angeles,LAL,1975,4
201633,Rob,Kurz,1985-03-05,Notre Dame,6-9,Forward,1610612744,Warriors,Golden State,GSW,Undrafted,-1
1628398,Kyle,Kuzma,1995-07-24,Utah,6-9,Forward,1610612764,Wizards,Washington,WAS,2017,1
203136,Ognjen,Kuzmic,1990-05-16,Malaga,7-0,Center,1610612744,Warriors,Golden State,GSW,2012,2
1711,Raef,LaFrentz,1976-05-29,Kansas,6-11,Center-Forward,1610612743,Nuggets,Denver,DEN,1998,1
77328,Tom,LaGarde,1955-02-10,North Carolina,6-10,Center,1610612742,Mavericks,Dallas,DAL,1977,1
1631222,Jake,LaRavia,2001-11-03,Wake Forest,6-7,Forward,1610612763,Grizzlies,Memphis,MEM,2022,1
77340,Rudy,LaRusso,1937-11-11,Dartmouth,6-8,Forward,1610612747,Lakers,Los Angeles,LAL,1959,2
203897,Zach,LaVine,1995-03-10,UCLA,6-5,Guard,1610612741,Bulls,Chicago,CHI,2014,1
1627746,Skal,Labissiere,1996-03-18,Kentucky,6-10,Forward-Center,1610612758,Kings,Sacramento,SAC,2016,1
363,Christian,Laettner,1969-08-17,Duke,6-11,Forward-Center,1610612750,Timberwolves,Minnesota,MIN,1992,1
201802,Oliver,Lafayette,1984-05-06,Houston,6-2,Guard,1610612738,Celtics,Boston,BOS,Undrafted,-1
1630237,Anthony,Lamb,1998-01-20,Vermont,6-6,Forward,1610612744,Warriors,Golden State,GSW,Undrafted,-1
203117,Doron,Lamb,1991-11-06,Kentucky,6-4,Guard,1610612753,Magic,Orlando,ORL,2012,2
203087,Jeremy,Lamb,1992-05-30,Connecticut,6-5,Guard-Forward,1610612758,Kings,Sacramento,SAC,2012,1
77331,John,Lambert,1953-01-14,Southern California,6-10,Center,1610612739,Cavaliers,Cleveland,CLE,1975,1
77332,Jeff,Lamp,1959-03-09,Virginia,6-6,Guard,1610612757,Trail Blazers,Portland,POR,1981,1
2573,Maciej,Lampe,1985-02-05,Real Madrid,6-11,Forward,1610612756,Suns,Phoenix,PHX,2003,2
77333,Jim,Lampley,1960-07-02,Arkansas-Little Rock,6-10,Forward,1610612755,76ers,Philadelphia,PHI,1983,5
1629111,Jock,Landale,1995-10-25,St. Mary's,6-11,Center,1610612756,Suns,Phoenix,PHX,Undrafted,-1
201171,Carl,Landry,1983-09-19,Purdue,6-9,Forward,1610612758,Kings,Sacramento,SAC,2007,2
77334,Mark,Landsberger,1955-05-21,Arizona State,6-8,Forward,1610612747,Lakers,Los Angeles,LAL,1977,2
457,Andrew,Lang,1966-06-28,Arkansas,6-11,Center,1610612756,Suns,Phoenix,PHX,1988,2
1629641,Romeo,Langford,1999-10-25,Indiana,6-5,Guard-Forward,1610612759,Spurs,San Antonio,SAS,2019,1
77338,Stu,Lantz,1946-07-13,Nebraska,6-3,Guard,1610612745,Rockets,Houston,HOU,1968,3
77339,York,Larese,1938-07-18,North Carolina,6-4,Guard,1610612744,Warriors,Philadelphia,PHW,1961,2
203499,Shane,Larkin,1992-10-02,Miami,5-11,Guard,1610612751,Nets,Brooklyn,BKN,2013,1
77341,John,Laskowski,1953-06-07,Indiana,6-6,Guard,1610612741,Bulls,Chicago,CHI,1975,2
201186,Stephane,Lasme,1982-12-17,Massachusetts,6-8,Forward,1610612748,Heat,Miami,MIA,2007,2
968,Priest,Lauderdale,1973-08-31,Peristeri,7-4,Center,1610612743,Nuggets,Denver,DEN,1996,1
77344,Rich,Laurel,1954-07-11,Hofstra,6-6,Guard,1610612749,Bucks,Milwaukee,MIL,1977,1
203530,Joffrey,Lauvergne,1991-09-30,Khimki,6-11,Center,1610612743,Nuggets,Denver,DEN,2013,2
77346,Tony,Lavelli,1926-07-11,Yale,6-3,Forward,1610612738,Celtics,Boston,BOS,1949,1
201151,Acie,Law,1985-01-25,Texas A&M,6-3,Guard,1610612737,Hawks,Atlanta,ATL,2007,1
1629724,Vic,Law,1995-12-19,Northwestern,6-7,Forward,1610612753,Magic,Orlando,ORL,Undrafted,-1
202371,Gani,Lawal,1988-11-07,Georgia Tech,6-9,Forward,1610612756,Suns,Phoenix,PHX,2010,2
77348,Ed,Lawrence,1952-12-08,McNeese State,6-11,Center,1610612765,Pistons,Detroit,DET,1976,5
1630639,A.J.,Lawson,2000-07-15,South Carolina,6-6,Guard,1610612742,Mavericks,Dallas,DAL,Undrafted,-1
1535,Jason,Lawson,1974-09-02,Villanova,6-11,Center,1610612753,Magic,Orlando,ORL,1997,2
201951,Ty,Lawson,1987-11-03,North Carolina,5-11,Guard,1610612743,Nuggets,Denver,DEN,2009,1
1627774,Jake,Layman,1994-03-07,Maryland,6-8,Forward,1610612750,Timberwolves,Minnesota,MIN,2016,2
77350,Dennis,Layton,1948-12-24,Southern California,6-1,Guard,1610612756,Suns,Phoenix,PHX,1971,3
1627747,Caris,LeVert,1994-08-25,Michigan,6-6,Guard,1610612739,Cavaliers,Cleveland,CLE,2016,1
1628388,T.J.,Leaf,1997-04-30,UCLA,6-10,Forward,1610612754,Pacers,Indiana,IND,2017,1
77351,Emanuel,Leaks,1945-11-27,Niagara,6-8,Center,1610612755,76ers,Philadelphia,PHI,1968,2
77352,Hal,Lear,1935-01-31,Temple,5-11,Guard,1610612744,Warriors,Philadelphia,PHW,1956,1
77353,Allen,Leavell,1957-05-27,Oklahoma City,6-1,Guard,1610612745,Rockets,Houston,HOU,1979,5
287,Eric,Leckner,1966-05-27,Wyoming,6-11,Center,1610612762,Jazz,Utah,UTA,1988,1
203495,Ricky,Ledo,1992-09-10,Providence,6-7,Guard,1610612742,Mavericks,Dallas,DAL,2013,2
77356,Butch,Lee,1956-12-05,Marquette,6-0,Guard,1610612737,Hawks,Atlanta,ATL,1978,1
77357,Clyde,Lee,1944-03-14,Vanderbilt,6-10,Forward,1610612744,Warriors,Golden State,GOS,1966,1
201584,Courtney,Lee,1985-10-03,Western Kentucky,6-5,Guard,1610612763,Grizzlies,Memphis,MEM,2008,1
1627814,Damion,Lee,1992-10-21,Drexel,6-5,Guard-Forward,1610612756,Suns,Phoenix,PHX,Undrafted,-1
101135,David,Lee,1983-04-29,Florida,6-9,Forward-Center,1610612752,Knicks,New York,NYK,2005,1
77358,Doug,Lee,1964-10-24,Purdue,6-5,Guard,1610612751,Nets,New Jersey,NJN,1987,2
77359,George,Lee,1936-11-23,Michigan,6-4,Forward,1610612765,Pistons,Detroit,DET,1959,4
77360,Greg,Lee,1951-12-12,UCLA,6-3,Guard,1610612757,Trail Blazers,Portland,POR,1974,7
77362,Kurk,Lee,1967-06-03,Towson,6-3,Guard,1610612751,Nets,New Jersey,NJN,Undrafted,-1
77363,Rock,Lee,1955-05-01,San Diego State,6-10,Center,1610612746,Clippers,San Diego,SDC,Undrafted,-1
77364,Ron,Lee,1952-11-02,Oregon,6-3,Guard,1610612756,Suns,Phoenix,PHX,1976,1
77365,Russell,Lee,1950-01-27,Marshall,6-5,Forward,1610612749,Bucks,Milwaukee,MIL,1972,1
1630240,Saben,Lee,1999-06-23,Vanderbilt,6-2,Guard,1610612756,Suns,Phoenix,PHX,2020,2
77369,George,Lehmann,1942-05-01,Campbell,6-0,Guard,1610612737,Hawks,Atlanta,ATL,Undrafted,-1
203458,Alex,Len,1993-06-16,Maryland,7-2,Center,1610612758,Kings,Sacramento,SAC,2013,1
77371,Bob,Leonard,1932-07-17,Indiana,6-3,Guard,1610612747,Lakers,Los Angeles,LAL,1954,2
77370,Gary,Leonard,1967-02-16,Missouri,7-1,Center,1610612750,Timberwolves,Minnesota,MIN,1989,2
202695,Kawhi,Leonard,1991-06-29,San Diego State,6-7,Forward,1610612746,Clippers,LA,LAC,2011,1
203086,Meyers,Leonard,1992-02-27,Illinois,7-0,Forward-Center,1610612749,Bucks,Milwaukee,MIL,2012,1
77372,Jim,Les,1963-08-18,Bradley,5-11,Guard,1610612758,Kings,Sacramento,SAC,1986,3
77373,Ronnie,Lester,1959-01-01,Iowa,6-2,Guard,1610612741,Bulls,Chicago,CHI,1980,1
77374,Clifford,Lett,1965-12-23,Florida,6-3,Guard,1610612759,Spurs,San Antonio,SAS,Undrafted,-1
202720,Jon,Leuer,1989-05-14,Wisconsin,6-10,Forward,1610612763,Grizzlies,Memphis,MEM,2011,2
77375,Andrew,Levane,1920-04-11,St. John's (NY),6-2,Forward,1610612755,Nationals,Syracuse,PHI,Undrafted,-1
77376,Lafayette,Lever,1960-08-18,Arizona State,6-3,Guard,1610612743,Nuggets,Denver,DEN,1982,1
77377,Cliff,Levingston,1961-01-04,Wichita State,6-8,Forward,1610612737,Hawks,Atlanta,ATL,1982,1
77385,Bobby,Lewis,1945-03-20,North Carolina,6-3,Guard,1610612744,Warriors,San Francisco,SFW,1967,4
736,Cedric,Lewis,1969-09-24,Maryland,6-10,Forward,1610612764,Bullets,Washington,WAS,Undrafted,-1
77380,Freddie,Lewis,1943-07-01,Arizona State,6-0,Guard,1610612754,Pacers,Indiana,IND,1966,10
1631171,Justin,Lewis,2002-04-12,Marquette,6-7,Forward,1610612741,Bulls,Chicago,CHI,Undrafted,-1
729,Martin,Lewis,1975-04-28,Seward County CC,6-6,Forward,1610612761,Raptors,Toronto,TOR,1995,2
77383,Ralph,Lewis,1963-03-28,La Salle,6-6,Guard,1610612765,Pistons,Detroit,DET,1985,6
1740,Rashard,Lewis,1979-08-08,Elsik HS (TX),6-10,Forward,1610612760,SuperSonics,Seattle,SEA,1998,2
77384,Reggie,Lewis,1965-11-21,Northeastern,6-7,Guard,1610612738,Celtics,Boston,BOS,1987,1
1630575,Scottie,Lewis,2000-03-12,Florida,6-5,Guard,1610612766,Hornets,Charlotte,CHA,2021,2
77386,Marcus,Liberty,1968-10-27,Illinois,6-8,Forward,1610612743,Nuggets,Denver,DEN,1990,2
77387,Todd,Lichti,1967-01-08,Stanford,6-4,Guard,1610612743,Nuggets,Denver,DEN,1989,1
202732,DeAndre,Liggins,1988-03-31,Kentucky,6-6,Guard,1610612739,Cavaliers,Cleveland,CLE,2011,2
77388,Bill,Ligon,1952-05-19,Vanderbilt,6-4,Guard,1610612765,Pistons,Detroit,DET,1974,10
203081,Damian,Lillard,1990-07-15,Weber State,6-2,Guard,1610612757,Trail Blazers,Portland,POR,2012,1
202391,Jeremy,Lin,1988-08-23,Harvard,6-3,Guard,1610612745,Rockets,Houston,HOU,Undrafted,-1
77389,Steve,Lingenfelter,1958-06-10,South Dakota State,6-9,Forward,1610612764,Bullets,Washington,WAS,1981,2
175,Alton,Lister,1958-10-01,Arizona State,7-0,Center-Forward,1610612749,Bucks,Milwaukee,MIL,1981,1
1629642,Nassir,Little,2000-02-11,North Carolina,6-5,Forward-Guard,1610612757,Trail Blazers,Portland,POR,2019,1
1630587,Isaiah,Livers,1998-07-28,Michigan,6-6,Forward,1610612765,Pistons,Detroit,DET,2021,2
988,Randy,Livingston,1975-04-02,Louisiana State,6-4,Guard,1610612756,Suns,Phoenix,PHX,1996,2
2733,Shaun,Livingston,1985-09-11,No College,6-7,Guard,1610612744,Warriors,Golden State,GSW,2004,1
77392,Ron,Livingstone,1925-10-09,Wyoming,6-10,Center,1610612744,Warriors,Philadelphia,PHW,1949,1
1024,Horacio,Llamas,1973-07-17,Grand Canyon,6-11,Center,1610612756,Suns,Phoenix,PHX,Undrafted,-1
77394,Earl,Lloyd,1928-04-03,West Virginia State,6-6,Forward,1610612755,Nationals,Syracuse,PHI,1950,9
77395,Lewis,Lloyd,1959-02-22,Drake,6-6,Guard,1610612745,Rockets,Houston,HOU,1981,4
77396,Scott,Lloyd,1952-12-19,Arizona State,6-10,Center,1610612742,Mavericks,Dallas,DAL,1976,2
77397,Bob,Lochmueller,1927-06-05,Louisville,6-5,Forward,1610612755,Nationals,Syracuse,PHI,1952,1
77398,Robert,Lock,1966-05-22,Kentucky,6-9,Forward,1610612746,Clippers,Los Angeles,LAC,1988,3
77399,Darrell,Lockhart,1960-09-14,Auburn,6-9,Forward,1610612759,Spurs,San Antonio,SAS,1983,2
1100,Ian,Lockhart,1967-06-25,Tennessee,6-8,Forward,1610612756,Suns,Phoenix,PHX,Undrafted,-1
77401,Kevin,Loder,1959-03-15,Alabama State,6-6,Forward,1610612758,Kings,Kansas City,KCK,1981,1
1631254,Kenneth,Lofton Jr.,2002-08-14,Louisiana Tech,6-6,Forward,1610612763,Grizzlies,Memphis,MEM,Undrafted,-1
38,Brad,Lohaus,1964-09-29,Iowa,6-11,Forward-Center,1610612749,Bucks,Milwaukee,MIL,1987,2
1381,John,Long,1956-08-28,Detroit,6-5,Guard,1610612765,Pistons,Detroit,DET,1978,2
77406,Paul,Long,1944-02-08,Wake Forest,6-2,Guard,1610612765,Pistons,Detroit,DET,1967,5
1627848,Shawn,Long,1993-01-29,Louisiana-Lafayette,6-9,Forward,1610612755,76ers,Philadelphia,PHI,Undrafted,-1
1626172,Kevon,Looney,1996-02-06,UCLA,6-9,Forward,1610612744,Warriors,Golden State,GSW,2015,1
1732,Felipe,Lopez,1974-12-19,St. John's (NY),6-5,Guard-Forward,1610612763,Grizzlies,Vancouver,VAN,1998,1
201577,Robin,Lopez,1988-04-01,Stanford,7-0,Center,1610612739,Cavaliers,Cleveland,CLE,2008,1
943,Ryan,Lorthridge,1972-07-27,Jackson State,6-4,Guard,1610612744,Warriors,Golden State,GOS,Undrafted,-1
77409,Jim,Loscutoff,1930-02-04,Oregon,6-5,Forward,1610612738,Celtics,Boston,BOS,1955,1
77410,Plummer,Lott,1945-12-11,Seattle,6-5,Forward,1610612760,SuperSonics,Seattle,SEA,1967,5
77411,Kevin,Loughery,1940-03-28,St. John's (NY),6-3,Guard,1610612764,Bullets,Baltimore,BLT,1962,2
77412,Bob,Love,1942-12-08,Southern,6-8,Forward,1610612741,Bulls,Chicago,CHI,1965,4
201567,Kevin,Love,1988-09-07,UCLA,6-8,Forward-Center,1610612748,Heat,Miami,MIA,2008,1
77413,Stan,Love,1949-04-09,Oregon,6-9,Forward,1610612764,Bullets,Baltimore,BLT,1971,1
77414,Clyde,Lovellette,1929-09-07,Kansas,6-9,Center,1610612747,Lakers,Minneapolis,MNL,1952,1
77415,Sidney,Lowe,1960-01-21,North Carolina State,6-0,Guard,1610612750,Timberwolves,Minnesota,MIN,1983,2
200768,Kyle,Lowry,1986-03-25,Villanova,6-0,Guard,1610612748,Heat,Miami,MIA,2006,1
1628070,Jordan,Loyd,1993-07-27,Indianapolis,6-4,Guard,1610612761,Raptors,Toronto,TOR,Undrafted,-1
77417,Al,Lucas,1922-07-04,Fordham,6-3,Forward,1610612738,Celtics,Boston,BOS,Undrafted,-1
77419,John,Lucas,1953-10-31,Maryland,6-3,Guard,1610612745,Rockets,Houston,HOU,1976,1
203564,Kalin,Lucas,1989-05-24,Michigan State,6-1,Guard,1610612763,Grizzlies,Memphis,MEM,Undrafted,-1
77420,Maurice,Lucas,1952-02-18,Marquette,6-9,Forward,1610612757,Trail Blazers,Portland,POR,1974,1
77421,Ted,Luckenbill,1939-07-27,Houston,6-6,Forward,1610612744,Warriors,San Francisco,SFW,1961,2
1731,Tyronn,Lue,1977-05-03,Nebraska,6-0,Guard,1610612737,Hawks,Atlanta,ATL,1998,1
77424,Phil,Lumpkin,1951-12-20,Miami (Ohio),6-0,Guard,1610612757,Trail Blazers,Portland,POR,1974,2
1628399,Tyler,Lydon,1996-04-09,Syracuse,6-10,Forward,1610612743,Nuggets,Denver,DEN,2017,1
248,George,Lynch,1970-09-03,North Carolina,6-8,Forward,1610612740,Hornets,New Orleans,NOH,1993,1
77426,Kevin,Lynch,1968-12-24,Minnesota,6-5,Forward,1610612766,Hornets,Charlotte,CHH,1991,2
77427,Mike,Lynn,1945-11-25,UCLA,6-7,Forward,1610612747,Lakers,Los Angeles,LAL,1968,4
1928,Todd,MacCulloch,1976-01-27,Washington,7-0,Center,1610612755,76ers,Philadelphia,PHI,1999,2
77428,Mike,Macaluso,1951-07-20,Canisius,6-5,Forward,1610612746,Braves,Buffalo,BUF,1973,6
101178,Arvydas,Macijauskas,1980-01-19,Tau Ceramica,6-4,Guard,1610612740,Hornets,New Orleans/Oklahoma City,NOK,Undrafted,-1
77432,Ollie,Mack,1957-06-06,East Carolina,6-3,Guard,1610612742,Mavericks,Dallas,DAL,1979,2
202714,Shelvin,Mack,1990-04-22,Butler,6-3,Guard,1610612737,Hawks,Atlanta,ATL,2011,2
1635,Malcolm,Mackey,1970-07-11,Georgia Tech,6-9,Forward,1610612756,Suns,Phoenix,PHX,1993,1
202731,Vernon,Macklin,1986-09-25,Florida,6-10,Forward,1610612765,Pistons,Detroit,DET,2011,2
77438,Kyle,Macy,1957-04-09,Kentucky,6-3,Guard,1610612756,Suns,Phoenix,PHX,1979,1
2432,Tito,Maddox,1981-06-08,Fresno State,6-4,Guard,1610612745,Rockets,Houston,HOU,2002,2
1666,Gerald,Madkins,1969-04-18,UCLA,6-4,Guard,1610612739,Cavaliers,Cleveland,CLE,Undrafted,-1
1894,Corey,Maggette,1979-11-12,Duke,6-6,Forward,1610612746,Clippers,Los Angeles,LAC,1999,1
77442,Dave,Magley,1959-11-24,Kansas,6-8,Forward,1610612739,Cavaliers,Cleveland,CLE,1982,2
101133,Ian,Mahinmi,1986-11-05,                                   ,6-11,Center,1610612754,Pacers,Indiana,IND,2005,1
77443,John,Mahnken,1922-06-16,Georgetown,6-8,Center,1610612738,Celtics,Boston,BOS,Undrafted,-1
77444,Francis,Mahoney,1927-11-20,Brown,6-2,Forward,1610612738,Celtics,Boston,BOS,1950,6
105,Dan,Majerle,1965-09-09,Central Michigan,6-6,Guard-Forward,1610612756,Suns,Phoenix,PHX,1988,1
1630177,Theo,Maledon,2001-06-12,Asvel,6-5,Guard,1610612766,Hornets,Charlotte,CHA,2020,2
252,Karl,Malone,1963-07-24,Louisiana Tech,6-9,Forward,1610612762,Jazz,Utah,UTA,1985,1
77449,Moses,Malone,1955-03-23,Petersburg HS (VA),6-10,Center,1610612745,Rockets,Houston,HOU,Undrafted,-1
77450,Steve,Malovic,1956-07-21,San Diego State,6-10,Forward,1610612746,Clippers,San Diego,SDC,1978,7
1630572,Sandro,Mamukelashvili,1999-05-23,Seton Hall,6-10,Forward-Center,1610612759,Spurs,San Antonio,SAS,2021,2
77451,Ted,Manakas,1951-02-22,Princeton,6-2,Guard,1610612758,Kings,Kansas City-Omaha,KCK,1973,3
77453,Frank,Mangiapane,1925-08-25,New York University,5-10,Guard,1610612752,Knicks,New York,NYK,Undrafted,-1
1629611,Terance,Mann,1996-10-18,Florida State,6-5,Guard-Forward,1610612746,Clippers,LA,LAC,2019,2
1630544,Tre,Mann,2001-02-03,Florida,6-3,Guard,1610612760,Thunder,Oklahoma City,OKC,2021,1
77454,Ed,Manning,1944-01-02,Jackson State,6-7,Forward,1610612764,Bullets,Baltimore,BLT,1967,8
316,Richard,Manning,1970-06-23,Washington,6-11,Center,1610612763,Grizzlies,Vancouver,VAN,1993,2
1630185,Nico,Mannion,2001-03-14,Arizona,6-2,Guard,1610612744,Warriors,Golden State,GSW,2020,2
77456,Pace,Mannion,1960-09-22,Utah,6-7,Guard,1610612762,Jazz,Utah,UTA,1983,2
77457,Nick,Mantis,1935-12-07,Northwestern,6-3,Guard,1610612764,Zephyrs,Chicago,CHZ,1959,5
203906,Devyn,Marble,1992-09-21,Iowa,6-6,Forward,1610612753,Magic,Orlando,ORL,2014,2
77460,Roy,Marble,1966-12-13,Iowa,6-6,Guard,1610612737,Hawks,Atlanta,ATL,1989,1
950,Stephon,Marbury,1977-02-20,Georgia Tech,6-2,Guard,1610612752,Knicks,New York,NYK,1996,1
36,Sarunas,Marciulionis,1964-06-13,Statyba,6-5,Guard,1610612739,Cavaliers,Cleveland,CLE,1987,6
1890,Shawn,Marion,1978-05-07,UNLV,6-7,Guard-Forward,1610612756,Suns,Phoenix,PHX,1999,1
1626246,Boban,Marjanovic,1988-08-15,Crvena zvezda,7-4,Center,1610612745,Rockets,Houston,HOU,Undrafted,-1
1628374,Lauri,Markkanen,1997-05-22,Arizona,7-0,Forward-Center,1610612762,Jazz,Utah,UTA,2017,1
200806,Damir,Markota,1985-12-26,Cibona,6-10,Forward,1610612749,Bucks,Milwaukee,MIL,2006,2
77464,Harvey,Marlatt,1948-08-26,Eastern Michigan,6-3,Guard,1610612765,Pistons,Detroit,DET,Undrafted,-1
77465,Eric,Marsh,1954-03-10,Manhattan,6-3,Guard,1610612744,Warriors,Golden State,GOS,1977,8
77466,Jim,Marsh,1946-04-26,Southern California,6-7,Forward,1610612757,Trail Blazers,Portland,POR,1968,11
681,Donny,Marshall,1972-07-17,Connecticut,6-7,Forward,1610612739,Cavaliers,Cleveland,CLE,1995,2
923,Donyell,Marshall,1973-05-18,Connecticut,6-9,Forward,1610612744,Warriors,Golden State,GSW,1994,1
203088,Kendall,Marshall,1991-08-19,North Carolina,6-4,Guard,1610612747,Lakers,Los Angeles,LAL,2012,1
1630230,Naji,Marshall,1998-01-24,Xavier,6-7,Forward,1610612740,Pelicans,New Orleans,NOP,Undrafted,-1
101185,Rawle,Marshall,1982-02-20,Oakland,6-7,Guard-Forward,1610612754,Pacers,Indiana,IND,Undrafted,-1
77467,Tom,Marshall,1931-01-06,Western Kentucky,6-4,Forward,1610612758,Royals,Cincinnati,CIN,1954,1
77468,Vester,Marshall,1948-12-22,Oklahoma,6-7,Forward,1610612760,SuperSonics,Seattle,SEA,Undrafted,-1
77481,Bill,Martin,1962-08-16,Georgetown,6-7,Forward,1610612754,Pacers,Indiana,IND,1985,2
77478,Bob,Martin,1969-10-07,Minnesota,7-0,Center,1610612746,Clippers,Los Angeles,LAC,Undrafted,-1
77469,Brian,Martin,1962-08-18,Kansas,6-9,Forward,1610612757,Trail Blazers,Portland,POR,1984,9
1628997,Caleb,Martin,1995-09-28,Nevada,6-5,Forward,1610612748,Heat,Miami,MIA,Undrafted,-1
1628998,Cody,Martin,1995-09-28,Nevada,6-6,Forward,1610612766,Hornets,Charlotte,CHA,2019,2
77472,Fernando,Martin,1962-03-25,Real Madrid,6-9,Center,1610612757,Trail Blazers,Portland,POR,1985,2
1626185,Jarell,Martin,1994-05-24,Louisiana State,6-10,Forward,1610612763,Grizzlies,Memphis,MEM,2015,1
77474,Jeff,Martin,1967-01-14,Murray State,6-5,Guard,1610612746,Clippers,Los Angeles,LAC,1989,2
1629725,Jeremiah,Martin,1996-06-19,Memphis,6-2,Guard,1610612739,Cavaliers,Cleveland,CLE,Undrafted,-1
2755,Kevin,Martin,1983-02-01,Western Carolina,6-7,Guard,1610612758,Kings,Sacramento,SAC,2004,1
77475,Larue,Martin,1950-03-26,Loyola-Chicago,6-11,Center,1610612757,Trail Blazers,Portland,POR,1972,1
77476,Mo,Martin,1964-07-02,St. Joseph's (PA),6-6,Guard,1610612743,Nuggets,Denver,DEN,1986,1
77479,Ronald,Martin,1939-04-11,St. Bonaventure,6-2,Guard,1610612752,Knicks,New York,NYK,1961,2
77480,Slater,Martin,1925-10-22,Texas-Austin,5-10,Guard,1610612747,Lakers,Minneapolis,MNL,Undrafted,-1
1631213,Tyrese,Martin,1999-03-07,Connecticut,6-6,Guard,1610612737,Hawks,Atlanta,ATL,2022,2
1630231,Kenyon,Martin Jr.,2001-01-06,IMG Academy (FL),6-7,Forward,1610612745,Rockets,Houston,HOU,2020,2
469,Jamal,Mashburn,1972-11-29,Kentucky,6-8,Forward,1610612742,Mavericks,Dallas,DAL,1993,1
77482,Al,Masino,1928-02-05,Canisius,5-10,Guard,1610612737,Hawks,Milwaukee,MIH,Undrafted,-1
193,Anthony,Mason,1966-12-14,Tennessee State,6-8,Forward,1610612752,Knicks,New York,NYK,1988,3
763,Tony,Massenburg,1967-07-31,Maryland,6-9,Forward-Center,1610612763,Grizzlies,Memphis,MEM,1990,2
77483,Eddie,Mast,1948-10-03,Temple,6-9,Forward,1610612752,Knicks,New York,NYK,1969,3
1629726,Garrison,Mathews,1996-10-24,Lipscomb,6-6,Guard,1610612737,Hawks,Atlanta,ATL,Undrafted,-1
1628493,Mangok,Mathiang,1992-10-08,Louisville,6-10,Forward-Center,1610612766,Hornets,Charlotte,CHA,Undrafted,-1
1631097,Bennedict,Mathurin,2002-06-19,Arizona,6-5,Guard-Forward,1610612754,Pacers,Indiana,IND,2022,1
77484,Wes,Matthews,1959-08-24,Wisconsin,6-1,Guard,1610612737,Hawks,Atlanta,ATL,1980,1
202083,Wesley,Matthews,1986-10-14,Marquette,6-5,Guard,1610612749,Bucks,Milwaukee,MIL,Undrafted,-1
77486,Marlon,Maxey,1969-02-19,Texas-El Paso,6-8,Forward,1610612750,Timberwolves,Minnesota,MIN,1992,2
101131,Jason,Maxiell,1983-02-18,Cincinnati,6-7,Forward,1610612765,Pistons,Detroit,DET,2005,1
77487,Cedric,Maxwell,1955-11-21,North Carolina-Charlotte,6-8,Forward,1610612738,Celtics,Boston,BOS,1977,1
137,Vernon,Maxwell,1965-09-12,Florida,6-4,Guard,1610612745,Rockets,Houston,HOU,1988,2
77489,Don,May,1946-01-03,Dayton,6-4,Forward,1610612737,Hawks,Atlanta,ATL,1968,3
77490,Scott,May,1954-03-19,Indiana,6-6,Forward,1610612741,Bulls,Chicago,CHI,1976,1
101118,Sean,May,1984-04-04,North Carolina,6-9,Center-Forward,1610612766,Bobcats,Charlotte,CHA,2005,1
77492,Clyde,Mayes,1953-03-17,Furman,6-8,Forward,1610612749,Bucks,Milwaukee,MIL,1975,2
77495,Bill,Mayfield,1957-10-17,Iowa,6-7,Forward,1610612744,Warriors,Golden State,GOS,Undrafted,-1
77494,Ken,Mayfield,1948-05-11,Tuskegee,6-2,Guard,1610612752,Knicks,New York,NYK,1971,3
